"name","type","class","S3method","generic","package","Rversion"
"names.POSIXlt","closure","function",TRUE,FALSE,"base","3.3.2"
"names<-","builtin","function",FALSE,FALSE,"base","3.3.2"
"names<-.POSIXlt","closure","function",TRUE,FALSE,"base","3.3.2"
"namespaceExport","closure","function",FALSE,FALSE,"base","3.3.2"
"namespaceImport","closure","function",FALSE,FALSE,"base","3.3.2"
"namespaceImportClasses","closure","function",FALSE,FALSE,"base","3.3.2"
"namespaceImportFrom","closure","function",FALSE,FALSE,"base","3.3.2"
"namespaceImportMethods","closure","function",FALSE,FALSE,"base","3.3.2"
"nargs","builtin","function",FALSE,FALSE,"base","3.3.2"
"nchar","closure","function",FALSE,FALSE,"base","3.3.2"
"ncol","closure","function",FALSE,FALSE,"base","3.3.2"
"new.env","closure","function",FALSE,FALSE,"base","3.3.2"
"next","special","function",FALSE,FALSE,"base","3.3.2"
"ngettext","closure","function",FALSE,FALSE,"base","3.3.2"
"nlevels","closure","function",FALSE,FALSE,"base","3.3.2"
"noquote","closure","function",FALSE,FALSE,"base","3.3.2"
"norm","closure","function",FALSE,FALSE,"base","3.3.2"
"normalizePath","closure","function",FALSE,FALSE,"base","3.3.2"
"nrow","closure","function",FALSE,FALSE,"base","3.3.2"
"numeric","closure","function",FALSE,FALSE,"base","3.3.2"
"numeric_version","closure","function",FALSE,FALSE,"base","3.3.2"
"nzchar","builtin","function",FALSE,FALSE,"base","3.3.2"
"objects","closure","function",FALSE,FALSE,"base","3.3.2"
"oldClass","builtin","function",FALSE,FALSE,"base","3.3.2"
"oldClass<-","builtin","function",FALSE,FALSE,"base","3.3.2"
"on.exit","special","function",FALSE,FALSE,"base","3.3.2"
"open","closure","function",FALSE,FALSE,"base","3.3.2"
"open.connection","closure","function",TRUE,FALSE,"base","3.3.2"
"open.srcfile","closure","function",TRUE,FALSE,"base","3.3.2"
"open.srcfilealias","closure","function",TRUE,FALSE,"base","3.3.2"
"open.srcfilecopy","closure","function",TRUE,FALSE,"base","3.3.2"
"options","closure","function",FALSE,FALSE,"base","3.3.2"
"order","closure","function",FALSE,FALSE,"base","3.3.2"
"ordered","closure","function",FALSE,FALSE,"base","3.3.2"
"outer","closure","function",FALSE,FALSE,"base","3.3.2"
"packBits","closure","function",FALSE,FALSE,"base","3.3.2"
"packageEvent","closure","function",FALSE,FALSE,"base","3.3.2"
"packageHasNamespace","closure","function",FALSE,FALSE,"base","3.3.2"
"packageStartupMessage","closure","function",FALSE,FALSE,"base","3.3.2"
"package_version","closure","function",FALSE,FALSE,"base","3.3.2"
"pairlist","closure","function",FALSE,FALSE,"base","3.3.2"
"parent.env","closure","function",FALSE,FALSE,"base","3.3.2"
"parent.env<-","closure","function",FALSE,FALSE,"base","3.3.2"
"parent.frame","closure","function",FALSE,FALSE,"base","3.3.2"
"parse","closure","function",FALSE,FALSE,"base","3.3.2"
"parseNamespaceFile","closure","function",FALSE,FALSE,"base","3.3.2"
"paste","closure","function",FALSE,FALSE,"base","3.3.2"
"paste0","closure","function",FALSE,FALSE,"base","3.3.2"
"path.expand","closure","function",FALSE,FALSE,"base","3.3.2"
"path.package","closure","function",FALSE,FALSE,"base","3.3.2"
"pcre_config","closure","function",FALSE,FALSE,"base","3.3.2"
"pi","double","numeric",FALSE,FALSE,"base","3.3.2"
"pipe","closure","function",FALSE,FALSE,"base","3.3.2"
"pmatch","closure","function",FALSE,FALSE,"base","3.3.2"
"pmax","closure","function",FALSE,FALSE,"base","3.3.2"
"pmax.int","closure","function",FALSE,FALSE,"base","3.3.2"
"pmin","closure","function",FALSE,FALSE,"base","3.3.2"
"pmin.int","closure","function",FALSE,FALSE,"base","3.3.2"
"polyroot","closure","function",FALSE,FALSE,"base","3.3.2"
"pos.to.env","builtin","function",FALSE,FALSE,"base","3.3.2"
"pretty","closure","function",FALSE,FALSE,"base","3.3.2"
"pretty.default","closure","function",TRUE,FALSE,"base","3.3.2"
"prettyNum","closure","function",FALSE,FALSE,"base","3.3.2"
"print","closure","function",FALSE,FALSE,"base","3.3.2"
"print.AsIs","closure","function",TRUE,FALSE,"base","3.3.2"
"print.DLLInfo","closure","function",TRUE,FALSE,"base","3.3.2"
"print.DLLInfoList","closure","function",TRUE,FALSE,"base","3.3.2"
"print.DLLRegisteredRoutines","closure","function",TRUE,FALSE,"base","3.3.2"
"print.Date","closure","function",TRUE,FALSE,"base","3.3.2"
"print.Dlist","closure","function",TRUE,FALSE,"base","3.3.2"
"print.NativeRoutineList","closure","function",TRUE,FALSE,"base","3.3.2"
"print.POSIXct","closure","function",TRUE,FALSE,"base","3.3.2"
"print.POSIXlt","closure","function",TRUE,FALSE,"base","3.3.2"
"print.by","closure","function",TRUE,FALSE,"base","3.3.2"
"print.condition","closure","function",TRUE,FALSE,"base","3.3.2"
"print.connection","closure","function",TRUE,FALSE,"base","3.3.2"
"print.data.frame","closure","function",TRUE,FALSE,"base","3.3.2"
"print.default","closure","function",TRUE,FALSE,"base","3.3.2"
"print.difftime","closure","function",TRUE,FALSE,"base","3.3.2"
"print.factor","closure","function",TRUE,FALSE,"base","3.3.2"
"print.function","closure","function",TRUE,FALSE,"base","3.3.2"
"print.hexmode","closure","function",TRUE,FALSE,"base","3.3.2"
"print.libraryIQR","closure","function",TRUE,FALSE,"base","3.3.2"
"print.listof","closure","function",TRUE,FALSE,"base","3.3.2"
"print.noquote","closure","function",TRUE,FALSE,"base","3.3.2"
"print.numeric_version","closure","function",TRUE,FALSE,"base","3.3.2"
"print.octmode","closure","function",TRUE,FALSE,"base","3.3.2"
"print.packageInfo","closure","function",TRUE,FALSE,"base","3.3.2"
"print.proc_time","closure","function",TRUE,FALSE,"base","3.3.2"
"print.restart","closure","function",TRUE,FALSE,"base","3.3.2"
"print.rle","closure","function",TRUE,FALSE,"base","3.3.2"
"print.simple.list","closure","function",TRUE,FALSE,"base","3.3.2"
"print.srcfile","closure","function",TRUE,FALSE,"base","3.3.2"
"print.srcref","closure","function",TRUE,FALSE,"base","3.3.2"
"print.summary.table","closure","function",TRUE,FALSE,"base","3.3.2"
"print.summaryDefault","closure","function",TRUE,FALSE,"base","3.3.2"
"print.table","closure","function",TRUE,FALSE,"base","3.3.2"
"print.warnings","closure","function",TRUE,FALSE,"base","3.3.2"
"prmatrix","closure","function",FALSE,FALSE,"base","3.3.2"
"proc.time","builtin","function",FALSE,FALSE,"base","3.3.2"
"prod","builtin","function",FALSE,FALSE,"base","3.3.2"
"prop.table","closure","function",FALSE,FALSE,"base","3.3.2"
"provideDimnames","closure","function",FALSE,FALSE,"base","3.3.2"
"psigamma","closure","function",FALSE,FALSE,"base","3.3.2"
"pushBack","closure","function",FALSE,FALSE,"base","3.3.2"
"pushBackLength","closure","function",FALSE,FALSE,"base","3.3.2"
"q","closure","function",FALSE,FALSE,"base","3.3.2"
"qr","closure","function",FALSE,FALSE,"base","3.3.2"
"qr.Q","closure","function",FALSE,FALSE,"base","3.3.2"
"qr.R","closure","function",FALSE,FALSE,"base","3.3.2"
"qr.X","closure","function",FALSE,FALSE,"base","3.3.2"
"qr.coef","closure","function",FALSE,FALSE,"base","3.3.2"
"qr.default","closure","function",TRUE,FALSE,"base","3.3.2"
"qr.fitted","closure","function",FALSE,FALSE,"base","3.3.2"
"qr.qty","closure","function",FALSE,FALSE,"base","3.3.2"
"qr.qy","closure","function",FALSE,FALSE,"base","3.3.2"
"qr.resid","closure","function",FALSE,FALSE,"base","3.3.2"
"qr.solve","closure","function",FALSE,FALSE,"base","3.3.2"
"quarters","closure","function",FALSE,FALSE,"base","3.3.2"
"quarters.Date","closure","function",TRUE,FALSE,"base","3.3.2"
"quarters.POSIXt","closure","function",TRUE,FALSE,"base","3.3.2"
"quit","closure","function",FALSE,FALSE,"base","3.3.2"
"quote","special","function",FALSE,FALSE,"base","3.3.2"
"range","builtin","function",FALSE,FALSE,"base","3.3.2"
"range.default","closure","function",TRUE,FALSE,"base","3.3.2"
"rank","closure","function",FALSE,FALSE,"base","3.3.2"
"rapply","closure","function",FALSE,FALSE,"base","3.3.2"
"raw","closure","function",FALSE,FALSE,"base","3.3.2"
"rawConnection","closure","function",FALSE,FALSE,"base","3.3.2"
"rawConnectionValue","closure","function",FALSE,FALSE,"base","3.3.2"
"rawShift","closure","function",FALSE,FALSE,"base","3.3.2"
"rawToBits","closure","function",FALSE,FALSE,"base","3.3.2"
"rawToChar","closure","function",FALSE,FALSE,"base","3.3.2"
"rbind","closure","function",FALSE,FALSE,"base","3.3.2"
"rbind.data.frame","closure","function",TRUE,FALSE,"base","3.3.2"
"rcond","closure","function",FALSE,FALSE,"base","3.3.2"
"read.dcf","closure","function",FALSE,FALSE,"base","3.3.2"
"readBin","closure","function",FALSE,FALSE,"base","3.3.2"
"readChar","closure","function",FALSE,FALSE,"base","3.3.2"
"readLines","closure","function",FALSE,FALSE,"base","3.3.2"
"readRDS","closure","function",FALSE,FALSE,"base","3.3.2"
"readRenviron","closure","function",FALSE,FALSE,"base","3.3.2"
"readline","closure","function",FALSE,FALSE,"base","3.3.2"
"reg.finalizer","closure","function",FALSE,FALSE,"base","3.3.2"
"regexec","closure","function",FALSE,FALSE,"base","3.3.2"
"regexpr","closure","function",FALSE,FALSE,"base","3.3.2"
"registerS3method","closure","function",FALSE,FALSE,"base","3.3.2"
"registerS3methods","closure","function",FALSE,FALSE,"base","3.3.2"
"regmatches","closure","function",FALSE,FALSE,"base","3.3.2"
"regmatches<-","closure","function",FALSE,FALSE,"base","3.3.2"
"remove","closure","function",FALSE,FALSE,"base","3.3.2"
"removeTaskCallback","closure","function",FALSE,FALSE,"base","3.3.2"
"rep","special","function",FALSE,FALSE,"base","3.3.2"
"rep.Date","closure","function",TRUE,FALSE,"base","3.3.2"
"rep.POSIXct","closure","function",TRUE,FALSE,"base","3.3.2"
"rep.POSIXlt","closure","function",TRUE,FALSE,"base","3.3.2"
"rep.factor","closure","function",TRUE,FALSE,"base","3.3.2"
"rep.int","closure","function",FALSE,FALSE,"base","3.3.2"
"rep.numeric_version","closure","function",TRUE,FALSE,"base","3.3.2"
"rep_len","closure","function",FALSE,FALSE,"base","3.3.2"
"repeat","special","function",FALSE,FALSE,"base","3.3.2"
"replace","closure","function",FALSE,FALSE,"base","3.3.2"
"replicate","closure","function",FALSE,FALSE,"base","3.3.2"
"require","closure","function",FALSE,FALSE,"base","3.3.2"
"requireNamespace","closure","function",FALSE,FALSE,"base","3.3.2"
"restartDescription","closure","function",FALSE,FALSE,"base","3.3.2"
"restartFormals","closure","function",FALSE,FALSE,"base","3.3.2"
"retracemem","builtin","function",FALSE,FALSE,"base","3.3.2"
"return","special","function",FALSE,FALSE,"base","3.3.2"
"returnValue","closure","function",FALSE,FALSE,"base","3.3.2"
"rev","closure","function",FALSE,FALSE,"base","3.3.2"
"rev.default","closure","function",TRUE,FALSE,"base","3.3.2"
"rle","closure","function",FALSE,FALSE,"base","3.3.2"
"rm","closure","function",FALSE,FALSE,"base","3.3.2"
"round","special","function",FALSE,TRUE,"base","3.3.2"
"round.Date","closure","function",TRUE,FALSE,"base","3.3.2"
"round.POSIXt","closure","function",TRUE,FALSE,"base","3.3.2"
"row","closure","function",FALSE,FALSE,"base","3.3.2"
"row.names","closure","function",FALSE,FALSE,"base","3.3.2"
"row.names.data.frame","closure","function",FALSE,FALSE,"base","3.3.2"
"row.names.default","closure","function",FALSE,FALSE,"base","3.3.2"
"row.names<-","closure","function",FALSE,FALSE,"base","3.3.2"
"row.names<-.data.frame","closure","function",FALSE,FALSE,"base","3.3.2"
"row.names<-.default","closure","function",FALSE,FALSE,"base","3.3.2"
"rowMeans","closure","function",FALSE,FALSE,"base","3.3.2"
"rowSums","closure","function",FALSE,FALSE,"base","3.3.2"
"rownames","closure","function",FALSE,FALSE,"base","3.3.2"
"rownames<-","closure","function",FALSE,FALSE,"base","3.3.2"
"rowsum","closure","function",FALSE,FALSE,"base","3.3.2"
"rowsum.data.frame","closure","function",TRUE,FALSE,"base","3.3.2"
"rowsum.default","closure","function",TRUE,FALSE,"base","3.3.2"
"sQuote","closure","function",FALSE,FALSE,"base","3.3.2"
"sample","closure","function",FALSE,FALSE,"base","3.3.2"
"sample.int","closure","function",FALSE,FALSE,"base","3.3.2"
"sapply","closure","function",FALSE,FALSE,"base","3.3.2"
"save","closure","function",FALSE,FALSE,"base","3.3.2"
"save.image","closure","function",FALSE,FALSE,"base","3.3.2"
"saveRDS","closure","function",FALSE,FALSE,"base","3.3.2"
"scale","closure","function",FALSE,FALSE,"base","3.3.2"
"scale.default","closure","function",TRUE,FALSE,"base","3.3.2"
"scan","closure","function",FALSE,FALSE,"base","3.3.2"
"search","closure","function",FALSE,FALSE,"base","3.3.2"
"searchpaths","closure","function",FALSE,FALSE,"base","3.3.2"
"seek","closure","function",FALSE,FALSE,"base","3.3.2"
"seek.connection","closure","function",TRUE,FALSE,"base","3.3.2"
"seq","closure","function",FALSE,FALSE,"base","3.3.2"
"seq.Date","closure","function",TRUE,FALSE,"base","3.3.2"
"seq.POSIXt","closure","function",TRUE,FALSE,"base","3.3.2"
"seq.default","closure","function",TRUE,FALSE,"base","3.3.2"
"seq.int","builtin","function",FALSE,FALSE,"base","3.3.2"
"seq_along","builtin","function",FALSE,FALSE,"base","3.3.2"
"seq_len","builtin","function",FALSE,FALSE,"base","3.3.2"
"sequence","closure","function",FALSE,FALSE,"base","3.3.2"
"serialize","closure","function",FALSE,FALSE,"base","3.3.2"
"set.seed","closure","function",FALSE,FALSE,"base","3.3.2"
"setHook","closure","function",FALSE,FALSE,"base","3.3.2"
"setNamespaceInfo","closure","function",FALSE,FALSE,"base","3.3.2"
"setSessionTimeLimit","closure","function",FALSE,FALSE,"base","3.3.2"
"setTimeLimit","closure","function",FALSE,FALSE,"base","3.3.2"
"setdiff","closure","function",FALSE,FALSE,"base","3.3.2"
"setequal","closure","function",FALSE,FALSE,"base","3.3.2"
"setwd","closure","function",FALSE,FALSE,"base","3.3.2"
"shQuote","closure","function",FALSE,FALSE,"base","3.3.2"
"showConnections","closure","function",FALSE,FALSE,"base","3.3.2"
"sign","builtin","function",FALSE,TRUE,"base","3.3.2"
"signalCondition","closure","function",FALSE,FALSE,"base","3.3.2"
"signif","special","function",FALSE,TRUE,"base","3.3.2"
"simpleCondition","closure","function",FALSE,FALSE,"base","3.3.2"
"simpleError","closure","function",FALSE,FALSE,"base","3.3.2"
"simpleMessage","closure","function",FALSE,FALSE,"base","3.3.2"
"simpleWarning","closure","function",FALSE,FALSE,"base","3.3.2"
"simplify2array","closure","function",FALSE,FALSE,"base","3.3.2"
"sin","builtin","function",FALSE,TRUE,"base","3.3.2"
"single","closure","function",FALSE,FALSE,"base","3.3.2"
"sinh","builtin","function",FALSE,TRUE,"base","3.3.2"
"sink","closure","function",FALSE,FALSE,"base","3.3.2"
"sink.number","closure","function",FALSE,FALSE,"base","3.3.2"
"sinpi","builtin","function",FALSE,TRUE,"base","3.3.2"
"slice.index","closure","function",FALSE,FALSE,"base","3.3.2"
"socketConnection","closure","function",FALSE,FALSE,"base","3.3.2"
"socketSelect","closure","function",FALSE,FALSE,"base","3.3.2"
"solve","closure","function",FALSE,FALSE,"base","3.3.2"
"solve.default","closure","function",TRUE,FALSE,"base","3.3.2"
"solve.qr","closure","function",TRUE,FALSE,"base","3.3.2"
"sort","closure","function",FALSE,FALSE,"base","3.3.2"
"sort.POSIXlt","closure","function",TRUE,FALSE,"base","3.3.2"
"sort.default","closure","function",TRUE,FALSE,"base","3.3.2"
"sort.int","closure","function",FALSE,FALSE,"base","3.3.2"
"sort.list","closure","function",FALSE,FALSE,"base","3.3.2"
"source","closure","function",FALSE,FALSE,"base","3.3.2"
"split","closure","function",FALSE,FALSE,"base","3.3.2"
"split.Date","closure","function",TRUE,FALSE,"base","3.3.2"
"split.POSIXct","closure","function",TRUE,FALSE,"base","3.3.2"
"split.data.frame","closure","function",TRUE,FALSE,"base","3.3.2"
"split.default","closure","function",TRUE,FALSE,"base","3.3.2"
"split<-","closure","function",FALSE,FALSE,"base","3.3.2"
"split<-.data.frame","closure","function",TRUE,FALSE,"base","3.3.2"
"split<-.default","closure","function",TRUE,FALSE,"base","3.3.2"
"sprintf","closure","function",FALSE,FALSE,"base","3.3.2"
"sqrt","builtin","function",FALSE,TRUE,"base","3.3.2"
"srcfile","closure","function",FALSE,FALSE,"base","3.3.2"
"srcfilealias","closure","function",FALSE,FALSE,"base","3.3.2"
"srcfilecopy","closure","function",FALSE,FALSE,"base","3.3.2"
"srcref","closure","function",FALSE,FALSE,"base","3.3.2"
"standardGeneric","builtin","function",FALSE,FALSE,"base","3.3.2"
"startsWith","closure","function",FALSE,FALSE,"base","3.3.2"
"stderr","closure","function",FALSE,FALSE,"base","3.3.2"
"stdin","closure","function",FALSE,FALSE,"base","3.3.2"
"stdout","closure","function",FALSE,FALSE,"base","3.3.2"
"stop","closure","function",FALSE,FALSE,"base","3.3.2"
"stopifnot","closure","function",FALSE,FALSE,"base","3.3.2"
"storage.mode","closure","function",FALSE,FALSE,"base","3.3.2"
"storage.mode<-","builtin","function",FALSE,FALSE,"base","3.3.2"
"strftime","closure","function",FALSE,FALSE,"base","3.3.2"
"strptime","closure","function",FALSE,FALSE,"base","3.3.2"
"strrep","closure","function",FALSE,FALSE,"base","3.3.2"
"strsplit","closure","function",FALSE,FALSE,"base","3.3.2"
"strtoi","closure","function",FALSE,FALSE,"base","3.3.2"
"strtrim","closure","function",FALSE,FALSE,"base","3.3.2"
"structure","closure","function",FALSE,FALSE,"base","3.3.2"
"strwrap","closure","function",FALSE,FALSE,"base","3.3.2"
"sub","closure","function",FALSE,FALSE,"base","3.3.2"
"subset","closure","function",FALSE,FALSE,"base","3.3.2"
"subset.data.frame","closure","function",TRUE,FALSE,"base","3.3.2"
"subset.default","closure","function",TRUE,FALSE,"base","3.3.2"
"subset.matrix","closure","function",TRUE,FALSE,"base","3.3.2"
"substitute","special","function",FALSE,FALSE,"base","3.3.2"
"substr","closure","function",FALSE,FALSE,"base","3.3.2"
"substr<-","closure","function",FALSE,FALSE,"base","3.3.2"
"substring","closure","function",FALSE,FALSE,"base","3.3.2"
"substring<-","closure","function",FALSE,FALSE,"base","3.3.2"
"sum","builtin","function",FALSE,FALSE,"base","3.3.2"
"summary","closure","function",FALSE,FALSE,"base","3.3.2"
"summary.Date","closure","function",TRUE,FALSE,"base","3.3.2"
"summary.POSIXct","closure","function",TRUE,FALSE,"base","3.3.2"
"summary.POSIXlt","closure","function",TRUE,FALSE,"base","3.3.2"
"summary.connection","closure","function",TRUE,FALSE,"base","3.3.2"
"summary.data.frame","closure","function",TRUE,FALSE,"base","3.3.2"
"summary.default","closure","function",TRUE,FALSE,"base","3.3.2"
"summary.factor","closure","function",TRUE,FALSE,"base","3.3.2"
"summary.matrix","closure","function",TRUE,FALSE,"base","3.3.2"
"summary.proc_time","closure","function",TRUE,FALSE,"base","3.3.2"
"summary.srcfile","closure","function",TRUE,FALSE,"base","3.3.2"
"summary.srcref","closure","function",TRUE,FALSE,"base","3.3.2"
"summary.table","closure","function",TRUE,FALSE,"base","3.3.2"
"suppressMessages","closure","function",FALSE,FALSE,"base","3.3.2"
"suppressPackageStartupMessages","closure","function",FALSE,FALSE,"base","3.3.2"
"suppressWarnings","closure","function",FALSE,FALSE,"base","3.3.2"
"svd","closure","function",FALSE,FALSE,"base","3.3.2"
"sweep","closure","function",FALSE,FALSE,"base","3.3.2"
"switch","special","function",FALSE,FALSE,"base","3.3.2"
"sys.call","closure","function",FALSE,FALSE,"base","3.3.2"
"sys.calls","closure","function",FALSE,FALSE,"base","3.3.2"
"sys.frame","closure","function",FALSE,FALSE,"base","3.3.2"
"sys.frames","closure","function",FALSE,FALSE,"base","3.3.2"
"sys.function","closure","function",FALSE,FALSE,"base","3.3.2"
"sys.load.image","closure","function",FALSE,FALSE,"base","3.3.2"
"sys.nframe","closure","function",FALSE,FALSE,"base","3.3.2"
"sys.on.exit","closure","function",FALSE,FALSE,"base","3.3.2"
"sys.parent","closure","function",FALSE,FALSE,"base","3.3.2"
"sys.parents","closure","function",FALSE,FALSE,"base","3.3.2"
"sys.save.image","closure","function",FALSE,FALSE,"base","3.3.2"
"sys.source","closure","function",FALSE,FALSE,"base","3.3.2"
"sys.status","closure","function",FALSE,FALSE,"base","3.3.2"
"system","closure","function",FALSE,FALSE,"base","3.3.2"
"system.file","closure","function",FALSE,FALSE,"base","3.3.2"
"system.time","closure","function",FALSE,FALSE,"base","3.3.2"
"system2","closure","function",FALSE,FALSE,"base","3.3.2"
"t","closure","function",FALSE,FALSE,"base","3.3.2"
"t.data.frame","closure","function",TRUE,FALSE,"base","3.3.2"
"t.default","closure","function",TRUE,FALSE,"base","3.3.2"
"table","closure","function",FALSE,FALSE,"base","3.3.2"
"tabulate","closure","function",FALSE,FALSE,"base","3.3.2"
"tan","builtin","function",FALSE,TRUE,"base","3.3.2"
"tanh","builtin","function",FALSE,TRUE,"base","3.3.2"
"tanpi","builtin","function",FALSE,TRUE,"base","3.3.2"
"tapply","closure","function",FALSE,FALSE,"base","3.3.2"
"taskCallbackManager","closure","function",FALSE,FALSE,"base","3.3.2"
"tcrossprod","closure","function",FALSE,FALSE,"base","3.3.2"
"tempdir","closure","function",FALSE,FALSE,"base","3.3.2"
"tempfile","closure","function",FALSE,FALSE,"base","3.3.2"
"testPlatformEquivalence","closure","function",FALSE,FALSE,"base","3.3.2"
"textConnection","closure","function",FALSE,FALSE,"base","3.3.2"
"textConnectionValue","closure","function",FALSE,FALSE,"base","3.3.2"
"toString","closure","function",FALSE,FALSE,"base","3.3.2"
"toString.default","closure","function",TRUE,FALSE,"base","3.3.2"
"tolower","closure","function",FALSE,FALSE,"base","3.3.2"
"topenv","closure","function",FALSE,FALSE,"base","3.3.2"
"toupper","closure","function",FALSE,FALSE,"base","3.3.2"
"trace","closure","function",FALSE,FALSE,"base","3.3.2"
"traceback","closure","function",FALSE,FALSE,"base","3.3.2"
"tracemem","builtin","function",FALSE,FALSE,"base","3.3.2"
"tracingState","closure","function",FALSE,FALSE,"base","3.3.2"
"transform","closure","function",FALSE,FALSE,"base","3.3.2"
"transform.data.frame","closure","function",TRUE,FALSE,"base","3.3.2"
"transform.default","closure","function",TRUE,FALSE,"base","3.3.2"
"trigamma","builtin","function",FALSE,TRUE,"base","3.3.2"
"trimws","closure","function",FALSE,FALSE,"base","3.3.2"
"trunc","builtin","function",FALSE,TRUE,"base","3.3.2"
"trunc.Date","closure","function",TRUE,FALSE,"base","3.3.2"
"trunc.POSIXt","closure","function",TRUE,FALSE,"base","3.3.2"
"truncate","closure","function",FALSE,FALSE,"base","3.3.2"
"truncate.connection","closure","function",TRUE,FALSE,"base","3.3.2"
"try","closure","function",FALSE,FALSE,"base","3.3.2"
"tryCatch","closure","function",FALSE,FALSE,"base","3.3.2"
"typeof","closure","function",FALSE,FALSE,"base","3.3.2"
"unclass","builtin","function",FALSE,FALSE,"base","3.3.2"
"undebug","closure","function",FALSE,FALSE,"base","3.3.2"
"union","closure","function",FALSE,FALSE,"base","3.3.2"
"unique","closure","function",FALSE,FALSE,"base","3.3.2"
"unique.POSIXlt","closure","function",TRUE,FALSE,"base","3.3.2"
"unique.array","closure","function",TRUE,FALSE,"base","3.3.2"
"unique.data.frame","closure","function",TRUE,FALSE,"base","3.3.2"
"unique.default","closure","function",TRUE,FALSE,"base","3.3.2"
"unique.matrix","closure","function",TRUE,FALSE,"base","3.3.2"
"unique.numeric_version","closure","function",TRUE,FALSE,"base","3.3.2"
"unique.warnings","closure","function",TRUE,FALSE,"base","3.3.2"
"units","closure","function",FALSE,FALSE,"base","3.3.2"
"units.difftime","closure","function",TRUE,FALSE,"base","3.3.2"
"units<-","closure","function",FALSE,FALSE,"base","3.3.2"
"units<-.difftime","closure","function",TRUE,FALSE,"base","3.3.2"
"unix.time","closure","function",FALSE,FALSE,"base","3.3.2"
"unlink","closure","function",FALSE,FALSE,"base","3.3.2"
"unlist","closure","function",FALSE,FALSE,"base","3.3.2"
"unloadNamespace","closure","function",FALSE,FALSE,"base","3.3.2"
"unlockBinding","closure","function",FALSE,FALSE,"base","3.3.2"
"unname","closure","function",FALSE,FALSE,"base","3.3.2"
"unserialize","closure","function",FALSE,FALSE,"base","3.3.2"
"unsplit","closure","function",FALSE,FALSE,"base","3.3.2"
"untrace","closure","function",FALSE,FALSE,"base","3.3.2"
"untracemem","builtin","function",FALSE,FALSE,"base","3.3.2"
"unz","closure","function",FALSE,FALSE,"base","3.3.2"
"upper.tri","closure","function",FALSE,FALSE,"base","3.3.2"
"url","closure","function",FALSE,FALSE,"base","3.3.2"
"utf8ToInt","closure","function",FALSE,FALSE,"base","3.3.2"
"validEnc","closure","function",FALSE,FALSE,"base","3.3.2"
"validUTF8","closure","function",FALSE,FALSE,"base","3.3.2"
"vapply","closure","function",FALSE,FALSE,"base","3.3.2"
"vector","closure","function",FALSE,FALSE,"base","3.3.2"
"version","list","simple.list",FALSE,FALSE,"base","3.3.2"
"warning","closure","function",FALSE,FALSE,"base","3.3.2"
"warnings","closure","function",FALSE,FALSE,"base","3.3.2"
"weekdays","closure","function",FALSE,FALSE,"base","3.3.2"
"weekdays.Date","closure","function",TRUE,FALSE,"base","3.3.2"
"weekdays.POSIXt","closure","function",TRUE,FALSE,"base","3.3.2"
"which","closure","function",FALSE,FALSE,"base","3.3.2"
"which.max","closure","function",FALSE,FALSE,"base","3.3.2"
"which.min","closure","function",FALSE,FALSE,"base","3.3.2"
"while","special","function",FALSE,FALSE,"base","3.3.2"
"with","closure","function",FALSE,FALSE,"base","3.3.2"
"with.default","closure","function",TRUE,FALSE,"base","3.3.2"
"withCallingHandlers","closure","function",FALSE,FALSE,"base","3.3.2"
"withRestarts","closure","function",FALSE,FALSE,"base","3.3.2"
"withVisible","closure","function",FALSE,FALSE,"base","3.3.2"
"within","closure","function",FALSE,FALSE,"base","3.3.2"
"within.data.frame","closure","function",TRUE,FALSE,"base","3.3.2"
"within.list","closure","function",TRUE,FALSE,"base","3.3.2"
"write","closure","function",FALSE,FALSE,"base","3.3.2"
"write.dcf","closure","function",FALSE,FALSE,"base","3.3.2"
"writeBin","closure","function",FALSE,FALSE,"base","3.3.2"
"writeChar","closure","function",FALSE,FALSE,"base","3.3.2"
"writeLines","closure","function",FALSE,FALSE,"base","3.3.2"
"xor","closure","function",FALSE,FALSE,"base","3.3.2"
"xor.hexmode","closure","function",FALSE,FALSE,"base","3.3.2"
"xor.octmode","closure","function",FALSE,FALSE,"base","3.3.2"
"xpdrows.data.frame","closure","function",FALSE,FALSE,"base","3.3.2"
"xtfrm","builtin","function",FALSE,FALSE,"base","3.3.2"
"xtfrm.AsIs","closure","function",TRUE,FALSE,"base","3.3.2"
"xtfrm.Date","closure","function",TRUE,FALSE,"base","3.3.2"
"xtfrm.POSIXct","closure","function",TRUE,FALSE,"base","3.3.2"
"xtfrm.POSIXlt","closure","function",TRUE,FALSE,"base","3.3.2"
"xtfrm.Surv","closure","function",TRUE,FALSE,"base","3.3.2"
"xtfrm.default","closure","function",TRUE,FALSE,"base","3.3.2"
"xtfrm.difftime","closure","function",TRUE,FALSE,"base","3.3.2"
"xtfrm.factor","closure","function",TRUE,FALSE,"base","3.3.2"
"xtfrm.numeric_version","closure","function",TRUE,FALSE,"base","3.3.2"
"xzfile","closure","function",FALSE,FALSE,"base","3.3.2"
"zapsmall","closure","function",FALSE,FALSE,"base","3.3.2"
"{","special","function",FALSE,FALSE,"base","3.3.2"
"|","builtin","function",FALSE,TRUE,"base","3.3.2"
"|.hexmode","closure","function",TRUE,FALSE,"base","3.3.2"
"|.octmode","closure","function",TRUE,FALSE,"base","3.3.2"
"||","special","function",FALSE,FALSE,"base","3.3.2"
