"name","type","class","S3method","generic","package","Rversion"
"!","builtin","function",FALSE,FALSE,"base","3.4.2"
"!.hexmode","closure","function",TRUE,FALSE,"base","3.4.2"
"!.octmode","closure","function",TRUE,FALSE,"base","3.4.2"
"!=","builtin","function",FALSE,TRUE,"base","3.4.2"
"$","special","function",FALSE,TRUE,"base","3.4.2"
"$.DLLInfo","closure","function",TRUE,FALSE,"base","3.4.2"
"$.data.frame","closure","function",TRUE,FALSE,"base","3.4.2"
"$.package_version","closure","function",TRUE,FALSE,"base","3.4.2"
"$<-","special","function",FALSE,TRUE,"base","3.4.2"
"$<-.data.frame","closure","function",TRUE,FALSE,"base","3.4.2"
"%%","builtin","function",FALSE,TRUE,"base","3.4.2"
"%*%","builtin","function",FALSE,FALSE,"base","3.4.2"
"%/%","builtin","function",FALSE,TRUE,"base","3.4.2"
"%in%","closure","function",FALSE,FALSE,"base","3.4.2"
"%o%","closure","function",FALSE,FALSE,"base","3.4.2"
"%x%","closure","function",FALSE,FALSE,"base","3.4.2"
"&","builtin","function",FALSE,TRUE,"base","3.4.2"
"&&","special","function",FALSE,FALSE,"base","3.4.2"
"&.hexmode","closure","function",TRUE,FALSE,"base","3.4.2"
"&.octmode","closure","function",TRUE,FALSE,"base","3.4.2"
"(","builtin","function",FALSE,FALSE,"base","3.4.2"
"*","builtin","function",FALSE,TRUE,"base","3.4.2"
"*.difftime","closure","function",TRUE,FALSE,"base","3.4.2"
"+","builtin","function",FALSE,TRUE,"base","3.4.2"
"+.Date","closure","function",TRUE,FALSE,"base","3.4.2"
"+.POSIXt","closure","function",TRUE,FALSE,"base","3.4.2"
"-","builtin","function",FALSE,TRUE,"base","3.4.2"
"-.Date","closure","function",TRUE,FALSE,"base","3.4.2"
"-.POSIXt","closure","function",TRUE,FALSE,"base","3.4.2"
"/","builtin","function",FALSE,TRUE,"base","3.4.2"
"/.difftime","closure","function",TRUE,FALSE,"base","3.4.2"
":","builtin","function",FALSE,FALSE,"base","3.4.2"
"::","closure","function",FALSE,FALSE,"base","3.4.2"
":::","closure","function",FALSE,FALSE,"base","3.4.2"
"<","builtin","function",FALSE,TRUE,"base","3.4.2"
"<-","special","function",FALSE,FALSE,"base","3.4.2"
"<<-","special","function",FALSE,FALSE,"base","3.4.2"
"<=","builtin","function",FALSE,TRUE,"base","3.4.2"
"=","special","function",FALSE,FALSE,"base","3.4.2"
"==","builtin","function",FALSE,TRUE,"base","3.4.2"
">","builtin","function",FALSE,TRUE,"base","3.4.2"
">=","builtin","function",FALSE,TRUE,"base","3.4.2"
"@","special","function",FALSE,FALSE,"base","3.4.2"
"@<-","special","function",FALSE,FALSE,"base","3.4.2"
"Arg","builtin","function",FALSE,FALSE,"base","3.4.2"
"Conj","builtin","function",FALSE,FALSE,"base","3.4.2"
"Cstack_info","closure","function",FALSE,FALSE,"base","3.4.2"
"Encoding","closure","function",FALSE,FALSE,"base","3.4.2"
"Encoding<-","closure","function",FALSE,FALSE,"base","3.4.2"
"F","logical","logical",FALSE,FALSE,"base","3.4.2"
"Filter","closure","function",FALSE,FALSE,"base","3.4.2"
"Find","closure","function",FALSE,FALSE,"base","3.4.2"
"I","closure","function",FALSE,FALSE,"base","3.4.2"
"ISOdate","closure","function",FALSE,FALSE,"base","3.4.2"
"ISOdatetime","closure","function",FALSE,FALSE,"base","3.4.2"
"Im","builtin","function",FALSE,FALSE,"base","3.4.2"
"LETTERS","character","character",FALSE,FALSE,"base","3.4.2"
"La.svd","closure","function",FALSE,FALSE,"base","3.4.2"
"La_library","closure","function",FALSE,FALSE,"base","3.4.2"
"La_version","closure","function",FALSE,FALSE,"base","3.4.2"
"Map","closure","function",FALSE,FALSE,"base","3.4.2"
"Math.Date","closure","function",TRUE,FALSE,"base","3.4.2"
"Math.POSIXt","closure","function",TRUE,FALSE,"base","3.4.2"
"Math.data.frame","closure","function",TRUE,FALSE,"base","3.4.2"
"Math.difftime","closure","function",TRUE,FALSE,"base","3.4.2"
"Math.factor","closure","function",TRUE,FALSE,"base","3.4.2"
"Mod","builtin","function",FALSE,FALSE,"base","3.4.2"
"NCOL","closure","function",FALSE,FALSE,"base","3.4.2"
"NROW","closure","function",FALSE,FALSE,"base","3.4.2"
"Negate","closure","function",FALSE,FALSE,"base","3.4.2"
"NextMethod","closure","function",FALSE,FALSE,"base","3.4.2"
"OlsonNames","closure","function",FALSE,FALSE,"base","3.4.2"
"Ops.Date","closure","function",TRUE,FALSE,"base","3.4.2"
"Ops.POSIXt","closure","function",TRUE,FALSE,"base","3.4.2"
"Ops.data.frame","closure","function",TRUE,FALSE,"base","3.4.2"
"Ops.difftime","closure","function",TRUE,FALSE,"base","3.4.2"
"Ops.factor","closure","function",TRUE,FALSE,"base","3.4.2"
"Ops.numeric_version","closure","function",TRUE,FALSE,"base","3.4.2"
"Ops.ordered","closure","function",TRUE,FALSE,"base","3.4.2"
"Position","closure","function",FALSE,FALSE,"base","3.4.2"
"R.Version","closure","function",FALSE,FALSE,"base","3.4.2"
"R.home","closure","function",FALSE,FALSE,"base","3.4.2"
"R.version","list","simple.list",FALSE,FALSE,"base","3.4.2"
"R.version.string","character","character",FALSE,FALSE,"base","3.4.2"
"RNGkind","closure","function",FALSE,FALSE,"base","3.4.2"
"RNGversion","closure","function",FALSE,FALSE,"base","3.4.2"
"R_system_version","closure","function",FALSE,FALSE,"base","3.4.2"
"Re","builtin","function",FALSE,FALSE,"base","3.4.2"
"Recall","closure","function",FALSE,FALSE,"base","3.4.2"
"Reduce","closure","function",FALSE,FALSE,"base","3.4.2"
"Summary.Date","closure","function",TRUE,FALSE,"base","3.4.2"
"Summary.POSIXct","closure","function",TRUE,FALSE,"base","3.4.2"
"Summary.POSIXlt","closure","function",TRUE,FALSE,"base","3.4.2"
"Summary.data.frame","closure","function",TRUE,FALSE,"base","3.4.2"
"Summary.difftime","closure","function",TRUE,FALSE,"base","3.4.2"
"Summary.factor","closure","function",TRUE,FALSE,"base","3.4.2"
"Summary.numeric_version","closure","function",TRUE,FALSE,"base","3.4.2"
"Summary.ordered","closure","function",TRUE,FALSE,"base","3.4.2"
"Sys.Date","closure","function",FALSE,FALSE,"base","3.4.2"
"Sys.chmod","closure","function",FALSE,FALSE,"base","3.4.2"
"Sys.getenv","closure","function",FALSE,FALSE,"base","3.4.2"
"Sys.getlocale","closure","function",FALSE,FALSE,"base","3.4.2"
"Sys.getpid","closure","function",FALSE,FALSE,"base","3.4.2"
"Sys.glob","closure","function",FALSE,FALSE,"base","3.4.2"
"Sys.info","closure","function",FALSE,FALSE,"base","3.4.2"
"Sys.localeconv","closure","function",FALSE,FALSE,"base","3.4.2"
"Sys.readlink","closure","function",FALSE,FALSE,"base","3.4.2"
"Sys.setFileTime","closure","function",FALSE,FALSE,"base","3.4.2"
"Sys.setenv","closure","function",FALSE,FALSE,"base","3.4.2"
"Sys.setlocale","closure","function",FALSE,FALSE,"base","3.4.2"
"Sys.sleep","closure","function",FALSE,FALSE,"base","3.4.2"
"Sys.time","closure","function",FALSE,FALSE,"base","3.4.2"
"Sys.timezone","closure","function",FALSE,FALSE,"base","3.4.2"
"Sys.umask","closure","function",FALSE,FALSE,"base","3.4.2"
"Sys.unsetenv","closure","function",FALSE,FALSE,"base","3.4.2"
"Sys.which","closure","function",FALSE,FALSE,"base","3.4.2"
"T","logical","logical",FALSE,FALSE,"base","3.4.2"
"UseMethod","special","function",FALSE,FALSE,"base","3.4.2"
"Vectorize","closure","function",FALSE,FALSE,"base","3.4.2"
"[","special","function",FALSE,TRUE,"base","3.4.2"
"[.AsIs","closure","function",TRUE,FALSE,"base","3.4.2"
"[.Date","closure","function",TRUE,FALSE,"base","3.4.2"
"[.Dlist","closure","function",TRUE,FALSE,"base","3.4.2"
"[.POSIXct","closure","function",TRUE,FALSE,"base","3.4.2"
"[.POSIXlt","closure","function",TRUE,FALSE,"base","3.4.2"
"[.data.frame","closure","function",TRUE,FALSE,"base","3.4.2"
"[.difftime","closure","function",TRUE,FALSE,"base","3.4.2"
"[.factor","closure","function",TRUE,FALSE,"base","3.4.2"
"[.hexmode","closure","function",TRUE,FALSE,"base","3.4.2"
"[.listof","closure","function",TRUE,FALSE,"base","3.4.2"
"[.noquote","closure","function",TRUE,FALSE,"base","3.4.2"
"[.numeric_version","closure","function",TRUE,FALSE,"base","3.4.2"
"[.octmode","closure","function",TRUE,FALSE,"base","3.4.2"
"[.simple.list","closure","function",TRUE,FALSE,"base","3.4.2"
"[.table","closure","function",TRUE,FALSE,"base","3.4.2"
"[.warnings","closure","function",TRUE,FALSE,"base","3.4.2"
"[<-","special","function",FALSE,TRUE,"base","3.4.2"
"[<-.Date","closure","function",TRUE,FALSE,"base","3.4.2"
"[<-.POSIXct","closure","function",TRUE,FALSE,"base","3.4.2"
"[<-.POSIXlt","closure","function",TRUE,FALSE,"base","3.4.2"
"[<-.data.frame","closure","function",TRUE,FALSE,"base","3.4.2"
"[<-.factor","closure","function",TRUE,FALSE,"base","3.4.2"
"[<-.numeric_version","closure","function",TRUE,FALSE,"base","3.4.2"
"[[","special","function",FALSE,FALSE,"base","3.4.2"
"[[.Date","closure","function",TRUE,FALSE,"base","3.4.2"
"[[.POSIXct","closure","function",TRUE,FALSE,"base","3.4.2"
"[[.data.frame","closure","function",TRUE,FALSE,"base","3.4.2"
"[[.factor","closure","function",TRUE,FALSE,"base","3.4.2"
"[[.numeric_version","closure","function",TRUE,FALSE,"base","3.4.2"
"[[<-","special","function",FALSE,TRUE,"base","3.4.2"
"[[<-.data.frame","closure","function",TRUE,FALSE,"base","3.4.2"
"[[<-.factor","closure","function",TRUE,FALSE,"base","3.4.2"
"[[<-.numeric_version","closure","function",TRUE,FALSE,"base","3.4.2"
"^","builtin","function",FALSE,TRUE,"base","3.4.2"
"abbreviate","closure","function",FALSE,FALSE,"base","3.4.2"
"abs","builtin","function",FALSE,TRUE,"base","3.4.2"
"acos","builtin","function",FALSE,TRUE,"base","3.4.2"
"acosh","builtin","function",FALSE,TRUE,"base","3.4.2"
"addNA","closure","function",FALSE,FALSE,"base","3.4.2"
"addTaskCallback","closure","function",FALSE,FALSE,"base","3.4.2"
"agrep","closure","function",FALSE,FALSE,"base","3.4.2"
"agrepl","closure","function",FALSE,FALSE,"base","3.4.2"
"alist","closure","function",FALSE,FALSE,"base","3.4.2"
"all","builtin","function",FALSE,FALSE,"base","3.4.2"
"all.equal","closure","function",FALSE,FALSE,"base","3.4.2"
"all.equal.POSIXt","closure","function",TRUE,FALSE,"base","3.4.2"
"all.equal.character","closure","function",TRUE,FALSE,"base","3.4.2"
"all.equal.default","closure","function",TRUE,FALSE,"base","3.4.2"
"all.equal.envRefClass","closure","function",TRUE,FALSE,"base","3.4.2"
"all.equal.environment","closure","function",TRUE,FALSE,"base","3.4.2"
"all.equal.factor","closure","function",TRUE,FALSE,"base","3.4.2"
"all.equal.formula","closure","function",TRUE,FALSE,"base","3.4.2"
"all.equal.language","closure","function",TRUE,FALSE,"base","3.4.2"
"all.equal.list","closure","function",TRUE,FALSE,"base","3.4.2"
"all.equal.numeric","closure","function",TRUE,FALSE,"base","3.4.2"
"all.equal.raw","closure","function",TRUE,FALSE,"base","3.4.2"
"all.names","closure","function",FALSE,FALSE,"base","3.4.2"
"all.vars","closure","function",FALSE,FALSE,"base","3.4.2"
"any","builtin","function",FALSE,FALSE,"base","3.4.2"
"anyDuplicated","closure","function",FALSE,FALSE,"base","3.4.2"
"anyDuplicated.array","closure","function",TRUE,FALSE,"base","3.4.2"
"anyDuplicated.data.frame","closure","function",TRUE,FALSE,"base","3.4.2"
"anyDuplicated.default","closure","function",TRUE,FALSE,"base","3.4.2"
"anyDuplicated.matrix","closure","function",TRUE,FALSE,"base","3.4.2"
"anyNA","builtin","function",FALSE,FALSE,"base","3.4.2"
"anyNA.POSIXlt","closure","function",TRUE,FALSE,"base","3.4.2"
"anyNA.numeric_version","closure","function",TRUE,FALSE,"base","3.4.2"
"aperm","closure","function",FALSE,FALSE,"base","3.4.2"
"aperm.default","closure","function",TRUE,FALSE,"base","3.4.2"
"aperm.table","closure","function",TRUE,FALSE,"base","3.4.2"
"append","closure","function",FALSE,FALSE,"base","3.4.2"
"apply","closure","function",FALSE,FALSE,"base","3.4.2"
"args","closure","function",FALSE,FALSE,"base","3.4.2"
"array","closure","function",FALSE,FALSE,"base","3.4.2"
"arrayInd","closure","function",FALSE,FALSE,"base","3.4.2"
"as.Date","closure","function",FALSE,FALSE,"base","3.4.2"
"as.Date.POSIXct","closure","function",TRUE,FALSE,"base","3.4.2"
"as.Date.POSIXlt","closure","function",TRUE,FALSE,"base","3.4.2"
"as.Date.character","closure","function",TRUE,FALSE,"base","3.4.2"
"as.Date.date","closure","function",TRUE,FALSE,"base","3.4.2"
"as.Date.dates","closure","function",TRUE,FALSE,"base","3.4.2"
"as.Date.default","closure","function",TRUE,FALSE,"base","3.4.2"
"as.Date.factor","closure","function",TRUE,FALSE,"base","3.4.2"
"as.Date.numeric","closure","function",TRUE,FALSE,"base","3.4.2"
"as.POSIXct","closure","function",FALSE,FALSE,"base","3.4.2"
"as.POSIXct.Date","closure","function",TRUE,FALSE,"base","3.4.2"
"as.POSIXct.POSIXlt","closure","function",TRUE,FALSE,"base","3.4.2"
"as.POSIXct.date","closure","function",TRUE,FALSE,"base","3.4.2"
"as.POSIXct.dates","closure","function",TRUE,FALSE,"base","3.4.2"
"as.POSIXct.default","closure","function",TRUE,FALSE,"base","3.4.2"
"as.POSIXct.numeric","closure","function",TRUE,FALSE,"base","3.4.2"
"as.POSIXlt","closure","function",FALSE,FALSE,"base","3.4.2"
"as.POSIXlt.Date","closure","function",TRUE,FALSE,"base","3.4.2"
"as.POSIXlt.POSIXct","closure","function",TRUE,FALSE,"base","3.4.2"
"as.POSIXlt.character","closure","function",TRUE,FALSE,"base","3.4.2"
"as.POSIXlt.date","closure","function",TRUE,FALSE,"base","3.4.2"
"as.POSIXlt.dates","closure","function",TRUE,FALSE,"base","3.4.2"
"as.POSIXlt.default","closure","function",TRUE,FALSE,"base","3.4.2"
"as.POSIXlt.factor","closure","function",TRUE,FALSE,"base","3.4.2"
"as.POSIXlt.numeric","closure","function",TRUE,FALSE,"base","3.4.2"
"as.array","closure","function",FALSE,FALSE,"base","3.4.2"
"as.array.default","closure","function",TRUE,FALSE,"base","3.4.2"
"as.call","builtin","function",FALSE,FALSE,"base","3.4.2"
"as.character","builtin","function",FALSE,FALSE,"base","3.4.2"
"as.character.Date","closure","function",TRUE,FALSE,"base","3.4.2"
"as.character.POSIXt","closure","function",TRUE,FALSE,"base","3.4.2"
"as.character.condition","closure","function",TRUE,FALSE,"base","3.4.2"
"as.character.default","closure","function",TRUE,FALSE,"base","3.4.2"
"as.character.error","closure","function",TRUE,FALSE,"base","3.4.2"
"as.character.factor","closure","function",TRUE,FALSE,"base","3.4.2"
"as.character.hexmode","closure","function",TRUE,FALSE,"base","3.4.2"
"as.character.numeric_version","closure","function",TRUE,FALSE,"base","3.4.2"
"as.character.octmode","closure","function",TRUE,FALSE,"base","3.4.2"
"as.character.srcref","closure","function",TRUE,FALSE,"base","3.4.2"
"as.complex","builtin","function",FALSE,FALSE,"base","3.4.2"
"as.data.frame","closure","function",FALSE,FALSE,"base","3.4.2"
"as.data.frame.AsIs","closure","function",TRUE,FALSE,"base","3.4.2"
"as.data.frame.Date","closure","function",TRUE,FALSE,"base","3.4.2"
"as.data.frame.POSIXct","closure","function",TRUE,FALSE,"base","3.4.2"
"as.data.frame.POSIXlt","closure","function",TRUE,FALSE,"base","3.4.2"
"as.data.frame.array","closure","function",TRUE,FALSE,"base","3.4.2"
"as.data.frame.character","closure","function",TRUE,FALSE,"base","3.4.2"
"as.data.frame.complex","closure","function",TRUE,FALSE,"base","3.4.2"
"as.data.frame.data.frame","closure","function",TRUE,FALSE,"base","3.4.2"
"as.data.frame.default","closure","function",TRUE,FALSE,"base","3.4.2"
"as.data.frame.difftime","closure","function",TRUE,FALSE,"base","3.4.2"
"as.data.frame.factor","closure","function",TRUE,FALSE,"base","3.4.2"
"as.data.frame.integer","closure","function",TRUE,FALSE,"base","3.4.2"
"as.data.frame.list","closure","function",TRUE,FALSE,"base","3.4.2"
"as.data.frame.logical","closure","function",TRUE,FALSE,"base","3.4.2"
"as.data.frame.matrix","closure","function",TRUE,FALSE,"base","3.4.2"
"as.data.frame.model.matrix","closure","function",TRUE,FALSE,"base","3.4.2"
"as.data.frame.noquote","closure","function",TRUE,FALSE,"base","3.4.2"
"as.data.frame.numeric","closure","function",TRUE,FALSE,"base","3.4.2"
"as.data.frame.numeric_version","closure","function",TRUE,FALSE,"base","3.4.2"
"as.data.frame.ordered","closure","function",TRUE,FALSE,"base","3.4.2"
"as.data.frame.raw","closure","function",TRUE,FALSE,"base","3.4.2"
"as.data.frame.table","closure","function",TRUE,FALSE,"base","3.4.2"
"as.data.frame.ts","closure","function",TRUE,FALSE,"base","3.4.2"
"as.data.frame.vector","closure","function",TRUE,FALSE,"base","3.4.2"
"as.difftime","closure","function",FALSE,FALSE,"base","3.4.2"
"as.double","builtin","function",FALSE,FALSE,"base","3.4.2"
"as.double.POSIXlt","closure","function",TRUE,FALSE,"base","3.4.2"
"as.double.difftime","closure","function",TRUE,FALSE,"base","3.4.2"
"as.environment","builtin","function",FALSE,FALSE,"base","3.4.2"
"as.expression","closure","function",FALSE,FALSE,"base","3.4.2"
"as.expression.default","closure","function",TRUE,FALSE,"base","3.4.2"
"as.factor","closure","function",FALSE,FALSE,"base","3.4.2"
"as.function","closure","function",FALSE,FALSE,"base","3.4.2"
"as.function.default","closure","function",TRUE,FALSE,"base","3.4.2"
"as.hexmode","closure","function",FALSE,FALSE,"base","3.4.2"
"as.integer","builtin","function",FALSE,FALSE,"base","3.4.2"
"as.list","closure","function",FALSE,FALSE,"base","3.4.2"
"as.list.Date","closure","function",TRUE,FALSE,"base","3.4.2"
"as.list.POSIXct","closure","function",TRUE,FALSE,"base","3.4.2"
"as.list.data.frame","closure","function",TRUE,FALSE,"base","3.4.2"
"as.list.default","closure","function",TRUE,FALSE,"base","3.4.2"
"as.list.environment","closure","function",TRUE,FALSE,"base","3.4.2"
"as.list.factor","closure","function",TRUE,FALSE,"base","3.4.2"
"as.list.function","closure","function",TRUE,FALSE,"base","3.4.2"
"as.list.numeric_version","closure","function",TRUE,FALSE,"base","3.4.2"
"as.logical","builtin","function",FALSE,FALSE,"base","3.4.2"
"as.logical.factor","closure","function",TRUE,FALSE,"base","3.4.2"
"as.matrix","closure","function",FALSE,FALSE,"base","3.4.2"
"as.matrix.POSIXlt","closure","function",TRUE,FALSE,"base","3.4.2"
"as.matrix.data.frame","closure","function",TRUE,FALSE,"base","3.4.2"
"as.matrix.default","closure","function",TRUE,FALSE,"base","3.4.2"
"as.matrix.noquote","closure","function",TRUE,FALSE,"base","3.4.2"
"as.name","closure","function",FALSE,FALSE,"base","3.4.2"
"as.null","closure","function",FALSE,FALSE,"base","3.4.2"
"as.null.default","closure","function",TRUE,FALSE,"base","3.4.2"
"as.numeric","builtin","function",FALSE,FALSE,"base","3.4.2"
"as.numeric_version","closure","function",FALSE,FALSE,"base","3.4.2"
"as.octmode","closure","function",FALSE,FALSE,"base","3.4.2"
"as.ordered","closure","function",FALSE,FALSE,"base","3.4.2"
"as.package_version","closure","function",FALSE,FALSE,"base","3.4.2"
"as.pairlist","closure","function",FALSE,FALSE,"base","3.4.2"
"as.qr","closure","function",FALSE,FALSE,"base","3.4.2"
"as.raw","builtin","function",FALSE,FALSE,"base","3.4.2"
"as.single","closure","function",FALSE,FALSE,"base","3.4.2"
"as.single.default","closure","function",TRUE,FALSE,"base","3.4.2"
"as.symbol","closure","function",FALSE,FALSE,"base","3.4.2"
"as.table","closure","function",FALSE,FALSE,"base","3.4.2"
"as.table.default","closure","function",TRUE,FALSE,"base","3.4.2"
"as.vector","closure","function",FALSE,FALSE,"base","3.4.2"
"as.vector.factor","closure","function",TRUE,FALSE,"base","3.4.2"
"asNamespace","closure","function",FALSE,FALSE,"base","3.4.2"
"asS3","closure","function",FALSE,FALSE,"base","3.4.2"
"asS4","closure","function",FALSE,FALSE,"base","3.4.2"
"asin","builtin","function",FALSE,TRUE,"base","3.4.2"
"asinh","builtin","function",FALSE,TRUE,"base","3.4.2"
"assign","closure","function",FALSE,FALSE,"base","3.4.2"
"atan","builtin","function",FALSE,TRUE,"base","3.4.2"
"atan2","closure","function",FALSE,FALSE,"base","3.4.2"
"atanh","builtin","function",FALSE,TRUE,"base","3.4.2"
"attach","closure","function",FALSE,FALSE,"base","3.4.2"
"attachNamespace","closure","function",FALSE,FALSE,"base","3.4.2"
"attr","builtin","function",FALSE,FALSE,"base","3.4.2"
"attr.all.equal","closure","function",FALSE,FALSE,"base","3.4.2"
"attr<-","builtin","function",FALSE,FALSE,"base","3.4.2"
"attributes","builtin","function",FALSE,FALSE,"base","3.4.2"
"attributes<-","builtin","function",FALSE,FALSE,"base","3.4.2"
"autoload","closure","function",FALSE,FALSE,"base","3.4.2"
"autoloader","closure","function",FALSE,FALSE,"base","3.4.2"
"backsolve","closure","function",FALSE,FALSE,"base","3.4.2"
"baseenv","builtin","function",FALSE,FALSE,"base","3.4.2"
"basename","closure","function",FALSE,FALSE,"base","3.4.2"
"besselI","closure","function",FALSE,FALSE,"base","3.4.2"
"besselJ","closure","function",FALSE,FALSE,"base","3.4.2"
"besselK","closure","function",FALSE,FALSE,"base","3.4.2"
"besselY","closure","function",FALSE,FALSE,"base","3.4.2"
"beta","closure","function",FALSE,FALSE,"base","3.4.2"
"bindingIsActive","closure","function",FALSE,FALSE,"base","3.4.2"
"bindingIsLocked","closure","function",FALSE,FALSE,"base","3.4.2"
"bindtextdomain","closure","function",FALSE,FALSE,"base","3.4.2"
"bitwAnd","closure","function",FALSE,FALSE,"base","3.4.2"
"bitwNot","closure","function",FALSE,FALSE,"base","3.4.2"
"bitwOr","closure","function",FALSE,FALSE,"base","3.4.2"
"bitwShiftL","closure","function",FALSE,FALSE,"base","3.4.2"
"bitwShiftR","closure","function",FALSE,FALSE,"base","3.4.2"
"bitwXor","closure","function",FALSE,FALSE,"base","3.4.2"
"body","closure","function",FALSE,FALSE,"base","3.4.2"
"body<-","closure","function",FALSE,TRUE,"base","3.4.2"
"bquote","closure","function",FALSE,FALSE,"base","3.4.2"
"break","special","function",FALSE,FALSE,"base","3.4.2"
"browser","builtin","function",FALSE,FALSE,"base","3.4.2"
"browserCondition","closure","function",FALSE,FALSE,"base","3.4.2"
"browserSetDebug","closure","function",FALSE,FALSE,"base","3.4.2"
"browserText","closure","function",FALSE,FALSE,"base","3.4.2"
"builtins","closure","function",FALSE,FALSE,"base","3.4.2"
"by","closure","function",FALSE,FALSE,"base","3.4.2"
"by.data.frame","closure","function",TRUE,FALSE,"base","3.4.2"
"by.default","closure","function",TRUE,FALSE,"base","3.4.2"
"bzfile","closure","function",FALSE,FALSE,"base","3.4.2"
"c","builtin","function",FALSE,FALSE,"base","3.4.2"
"c.Date","closure","function",TRUE,FALSE,"base","3.4.2"
"c.POSIXct","closure","function",TRUE,FALSE,"base","3.4.2"
"c.POSIXlt","closure","function",TRUE,FALSE,"base","3.4.2"
"c.difftime","closure","function",TRUE,FALSE,"base","3.4.2"
"c.noquote","closure","function",TRUE,FALSE,"base","3.4.2"
"c.numeric_version","closure","function",TRUE,FALSE,"base","3.4.2"
"c.warnings","closure","function",TRUE,FALSE,"base","3.4.2"
"call","special","function",FALSE,FALSE,"base","3.4.2"
"callCC","closure","function",FALSE,FALSE,"base","3.4.2"
"capabilities","closure","function",FALSE,FALSE,"base","3.4.2"
"casefold","closure","function",FALSE,FALSE,"base","3.4.2"
"cat","closure","function",FALSE,FALSE,"base","3.4.2"
"cbind","closure","function",FALSE,FALSE,"base","3.4.2"
"cbind.data.frame","closure","function",TRUE,FALSE,"base","3.4.2"
"ceiling","builtin","function",FALSE,TRUE,"base","3.4.2"
"char.expand","closure","function",FALSE,FALSE,"base","3.4.2"
"charToRaw","closure","function",FALSE,FALSE,"base","3.4.2"
"character","closure","function",FALSE,FALSE,"base","3.4.2"
"charmatch","closure","function",FALSE,FALSE,"base","3.4.2"
"chartr","closure","function",FALSE,FALSE,"base","3.4.2"
"check_tzones","closure","function",FALSE,FALSE,"base","3.4.2"
"chkDots","closure","function",FALSE,FALSE,"base","3.4.2"
"chol","closure","function",FALSE,FALSE,"base","3.4.2"
"chol.default","closure","function",TRUE,FALSE,"base","3.4.2"
"chol2inv","closure","function",FALSE,FALSE,"base","3.4.2"
"choose","closure","function",FALSE,FALSE,"base","3.4.2"
"class","builtin","function",FALSE,FALSE,"base","3.4.2"
"class<-","builtin","function",FALSE,FALSE,"base","3.4.2"
"clearPushBack","closure","function",FALSE,FALSE,"base","3.4.2"
"close","closure","function",FALSE,FALSE,"base","3.4.2"
"close.connection","closure","function",TRUE,FALSE,"base","3.4.2"
"close.srcfile","closure","function",TRUE,FALSE,"base","3.4.2"
"close.srcfilealias","closure","function",TRUE,FALSE,"base","3.4.2"
"closeAllConnections","closure","function",FALSE,FALSE,"base","3.4.2"
"col","closure","function",FALSE,FALSE,"base","3.4.2"
"colMeans","closure","function",FALSE,FALSE,"base","3.4.2"
"colSums","closure","function",FALSE,FALSE,"base","3.4.2"
"colnames","closure","function",FALSE,FALSE,"base","3.4.2"
"colnames<-","closure","function",FALSE,FALSE,"base","3.4.2"
"commandArgs","closure","function",FALSE,FALSE,"base","3.4.2"
"comment","closure","function",FALSE,FALSE,"base","3.4.2"
"comment<-","closure","function",FALSE,FALSE,"base","3.4.2"
"complex","closure","function",FALSE,FALSE,"base","3.4.2"
"computeRestarts","closure","function",FALSE,FALSE,"base","3.4.2"
"conditionCall","closure","function",FALSE,FALSE,"base","3.4.2"
"conditionCall.condition","closure","function",TRUE,FALSE,"base","3.4.2"
"conditionMessage","closure","function",FALSE,FALSE,"base","3.4.2"
"conditionMessage.condition","closure","function",TRUE,FALSE,"base","3.4.2"
"conflicts","closure","function",FALSE,FALSE,"base","3.4.2"
"contributors","closure","function",FALSE,FALSE,"base","3.4.2"
"cos","builtin","function",FALSE,TRUE,"base","3.4.2"
"cosh","builtin","function",FALSE,TRUE,"base","3.4.2"
"cospi","builtin","function",FALSE,TRUE,"base","3.4.2"
"crossprod","closure","function",FALSE,FALSE,"base","3.4.2"
"cummax","builtin","function",FALSE,TRUE,"base","3.4.2"
"cummin","builtin","function",FALSE,TRUE,"base","3.4.2"
"cumprod","builtin","function",FALSE,TRUE,"base","3.4.2"
"cumsum","builtin","function",FALSE,TRUE,"base","3.4.2"
"curlGetHeaders","closure","function",FALSE,FALSE,"base","3.4.2"
"cut","closure","function",FALSE,FALSE,"base","3.4.2"
"cut.Date","closure","function",TRUE,FALSE,"base","3.4.2"
"cut.POSIXt","closure","function",TRUE,FALSE,"base","3.4.2"
"cut.default","closure","function",TRUE,FALSE,"base","3.4.2"
"dQuote","closure","function",FALSE,FALSE,"base","3.4.2"
"data.class","closure","function",FALSE,FALSE,"base","3.4.2"
"data.frame","closure","function",FALSE,FALSE,"base","3.4.2"
"data.matrix","closure","function",FALSE,FALSE,"base","3.4.2"
"date","closure","function",FALSE,FALSE,"base","3.4.2"
"debug","closure","function",FALSE,FALSE,"base","3.4.2"
"debuggingState","closure","function",FALSE,FALSE,"base","3.4.2"
"debugonce","closure","function",FALSE,FALSE,"base","3.4.2"
"default.stringsAsFactors","closure","function",FALSE,FALSE,"base","3.4.2"
"delayedAssign","closure","function",FALSE,FALSE,"base","3.4.2"
"deparse","closure","function",FALSE,FALSE,"base","3.4.2"
"det","closure","function",FALSE,FALSE,"base","3.4.2"
"detach","closure","function",FALSE,FALSE,"base","3.4.2"
