"name","type","class","S3method","generic","package","Rversion"
"all.equal.default","closure","function",TRUE,FALSE,"base","3.3.3"
"all.equal.envRefClass","closure","function",TRUE,FALSE,"base","3.3.3"
"all.equal.environment","closure","function",TRUE,FALSE,"base","3.3.3"
"all.equal.factor","closure","function",TRUE,FALSE,"base","3.3.3"
"all.equal.formula","closure","function",TRUE,FALSE,"base","3.3.3"
"all.equal.language","closure","function",TRUE,FALSE,"base","3.3.3"
"all.equal.list","closure","function",TRUE,FALSE,"base","3.3.3"
"all.equal.numeric","closure","function",TRUE,FALSE,"base","3.3.3"
"all.equal.raw","closure","function",TRUE,FALSE,"base","3.3.3"
"all.names","closure","function",FALSE,FALSE,"base","3.3.3"
"all.vars","closure","function",FALSE,FALSE,"base","3.3.3"
"any","builtin","function",FALSE,FALSE,"base","3.3.3"
"anyDuplicated","closure","function",FALSE,FALSE,"base","3.3.3"
"anyDuplicated.array","closure","function",TRUE,FALSE,"base","3.3.3"
"anyDuplicated.data.frame","closure","function",TRUE,FALSE,"base","3.3.3"
"anyDuplicated.default","closure","function",TRUE,FALSE,"base","3.3.3"
"anyDuplicated.matrix","closure","function",TRUE,FALSE,"base","3.3.3"
"anyNA","builtin","function",FALSE,FALSE,"base","3.3.3"
"anyNA.POSIXlt","closure","function",TRUE,FALSE,"base","3.3.3"
"anyNA.numeric_version","closure","function",TRUE,FALSE,"base","3.3.3"
"aperm","closure","function",FALSE,FALSE,"base","3.3.3"
"aperm.default","closure","function",TRUE,FALSE,"base","3.3.3"
"aperm.table","closure","function",TRUE,FALSE,"base","3.3.3"
"append","closure","function",FALSE,FALSE,"base","3.3.3"
"apply","closure","function",FALSE,FALSE,"base","3.3.3"
"args","closure","function",FALSE,FALSE,"base","3.3.3"
"array","closure","function",FALSE,FALSE,"base","3.3.3"
"arrayInd","closure","function",FALSE,FALSE,"base","3.3.3"
"as.Date","closure","function",FALSE,FALSE,"base","3.3.3"
"as.Date.POSIXct","closure","function",TRUE,FALSE,"base","3.3.3"
"as.Date.POSIXlt","closure","function",TRUE,FALSE,"base","3.3.3"
"as.Date.character","closure","function",TRUE,FALSE,"base","3.3.3"
"as.Date.date","closure","function",TRUE,FALSE,"base","3.3.3"
"as.Date.dates","closure","function",TRUE,FALSE,"base","3.3.3"
"as.Date.default","closure","function",TRUE,FALSE,"base","3.3.3"
"as.Date.factor","closure","function",TRUE,FALSE,"base","3.3.3"
"as.Date.numeric","closure","function",TRUE,FALSE,"base","3.3.3"
"as.POSIXct","closure","function",FALSE,FALSE,"base","3.3.3"
"as.POSIXct.Date","closure","function",TRUE,FALSE,"base","3.3.3"
"as.POSIXct.POSIXlt","closure","function",TRUE,FALSE,"base","3.3.3"
"as.POSIXct.date","closure","function",TRUE,FALSE,"base","3.3.3"
"as.POSIXct.dates","closure","function",TRUE,FALSE,"base","3.3.3"
"as.POSIXct.default","closure","function",TRUE,FALSE,"base","3.3.3"
"as.POSIXct.numeric","closure","function",TRUE,FALSE,"base","3.3.3"
"as.POSIXlt","closure","function",FALSE,FALSE,"base","3.3.3"
"as.POSIXlt.Date","closure","function",TRUE,FALSE,"base","3.3.3"
"as.POSIXlt.POSIXct","closure","function",TRUE,FALSE,"base","3.3.3"
"as.POSIXlt.character","closure","function",TRUE,FALSE,"base","3.3.3"
"as.POSIXlt.date","closure","function",TRUE,FALSE,"base","3.3.3"
"as.POSIXlt.dates","closure","function",TRUE,FALSE,"base","3.3.3"
"as.POSIXlt.default","closure","function",TRUE,FALSE,"base","3.3.3"
"as.POSIXlt.factor","closure","function",TRUE,FALSE,"base","3.3.3"
"as.POSIXlt.numeric","closure","function",TRUE,FALSE,"base","3.3.3"
"as.array","closure","function",FALSE,FALSE,"base","3.3.3"
"as.array.default","closure","function",TRUE,FALSE,"base","3.3.3"
"as.call","builtin","function",FALSE,FALSE,"base","3.3.3"
"as.character","builtin","function",FALSE,FALSE,"base","3.3.3"
"as.character.Date","closure","function",TRUE,FALSE,"base","3.3.3"
"as.character.POSIXt","closure","function",TRUE,FALSE,"base","3.3.3"
"as.character.condition","closure","function",TRUE,FALSE,"base","3.3.3"
"as.character.default","closure","function",TRUE,FALSE,"base","3.3.3"
"as.character.error","closure","function",TRUE,FALSE,"base","3.3.3"
"as.character.factor","closure","function",TRUE,FALSE,"base","3.3.3"
"as.character.hexmode","closure","function",TRUE,FALSE,"base","3.3.3"
"as.character.numeric_version","closure","function",TRUE,FALSE,"base","3.3.3"
"as.character.octmode","closure","function",TRUE,FALSE,"base","3.3.3"
"as.character.srcref","closure","function",TRUE,FALSE,"base","3.3.3"
"as.complex","builtin","function",FALSE,FALSE,"base","3.3.3"
"as.data.frame","closure","function",FALSE,FALSE,"base","3.3.3"
"as.data.frame.AsIs","closure","function",TRUE,FALSE,"base","3.3.3"
"as.data.frame.Date","closure","function",TRUE,FALSE,"base","3.3.3"
"as.data.frame.POSIXct","closure","function",TRUE,FALSE,"base","3.3.3"
"as.data.frame.POSIXlt","closure","function",TRUE,FALSE,"base","3.3.3"
"as.data.frame.array","closure","function",TRUE,FALSE,"base","3.3.3"
"as.data.frame.character","closure","function",TRUE,FALSE,"base","3.3.3"
"as.data.frame.complex","closure","function",TRUE,FALSE,"base","3.3.3"
"as.data.frame.data.frame","closure","function",TRUE,FALSE,"base","3.3.3"
"as.data.frame.default","closure","function",TRUE,FALSE,"base","3.3.3"
"as.data.frame.difftime","closure","function",TRUE,FALSE,"base","3.3.3"
"as.data.frame.factor","closure","function",TRUE,FALSE,"base","3.3.3"
"as.data.frame.integer","closure","function",TRUE,FALSE,"base","3.3.3"
"as.data.frame.list","closure","function",TRUE,FALSE,"base","3.3.3"
"as.data.frame.logical","closure","function",TRUE,FALSE,"base","3.3.3"
"as.data.frame.matrix","closure","function",TRUE,FALSE,"base","3.3.3"
"as.data.frame.model.matrix","closure","function",TRUE,FALSE,"base","3.3.3"
"as.data.frame.noquote","closure","function",TRUE,FALSE,"base","3.3.3"
"as.data.frame.numeric","closure","function",TRUE,FALSE,"base","3.3.3"
"as.data.frame.numeric_version","closure","function",TRUE,FALSE,"base","3.3.3"
"as.data.frame.ordered","closure","function",TRUE,FALSE,"base","3.3.3"
"as.data.frame.raw","closure","function",TRUE,FALSE,"base","3.3.3"
"as.data.frame.table","closure","function",TRUE,FALSE,"base","3.3.3"
"as.data.frame.ts","closure","function",TRUE,FALSE,"base","3.3.3"
"as.data.frame.vector","closure","function",TRUE,FALSE,"base","3.3.3"
"as.difftime","closure","function",FALSE,FALSE,"base","3.3.3"
"as.double","builtin","function",FALSE,FALSE,"base","3.3.3"
"as.double.POSIXlt","closure","function",TRUE,FALSE,"base","3.3.3"
"as.double.difftime","closure","function",TRUE,FALSE,"base","3.3.3"
"as.environment","builtin","function",FALSE,FALSE,"base","3.3.3"
"as.expression","closure","function",FALSE,FALSE,"base","3.3.3"
"as.expression.default","closure","function",TRUE,FALSE,"base","3.3.3"
"as.factor","closure","function",FALSE,FALSE,"base","3.3.3"
"as.function","closure","function",FALSE,FALSE,"base","3.3.3"
"as.function.default","closure","function",TRUE,FALSE,"base","3.3.3"
"as.hexmode","closure","function",FALSE,FALSE,"base","3.3.3"
"as.integer","builtin","function",FALSE,FALSE,"base","3.3.3"
"as.list","closure","function",FALSE,FALSE,"base","3.3.3"
"as.list.Date","closure","function",TRUE,FALSE,"base","3.3.3"
"as.list.POSIXct","closure","function",TRUE,FALSE,"base","3.3.3"
"as.list.data.frame","closure","function",TRUE,FALSE,"base","3.3.3"
"as.list.default","closure","function",TRUE,FALSE,"base","3.3.3"
"as.list.environment","closure","function",TRUE,FALSE,"base","3.3.3"
"as.list.factor","closure","function",TRUE,FALSE,"base","3.3.3"
"as.list.function","closure","function",TRUE,FALSE,"base","3.3.3"
"as.list.numeric_version","closure","function",TRUE,FALSE,"base","3.3.3"
"as.logical","builtin","function",FALSE,FALSE,"base","3.3.3"
"as.logical.factor","closure","function",TRUE,FALSE,"base","3.3.3"
"as.matrix","closure","function",FALSE,FALSE,"base","3.3.3"
"as.matrix.POSIXlt","closure","function",TRUE,FALSE,"base","3.3.3"
"as.matrix.data.frame","closure","function",TRUE,FALSE,"base","3.3.3"
"as.matrix.default","closure","function",TRUE,FALSE,"base","3.3.3"
"as.matrix.noquote","closure","function",TRUE,FALSE,"base","3.3.3"
"as.name","closure","function",FALSE,FALSE,"base","3.3.3"
"as.null","closure","function",FALSE,FALSE,"base","3.3.3"
"as.null.default","closure","function",TRUE,FALSE,"base","3.3.3"
"as.numeric","builtin","function",FALSE,FALSE,"base","3.3.3"
"as.numeric_version","closure","function",FALSE,FALSE,"base","3.3.3"
"as.octmode","closure","function",FALSE,FALSE,"base","3.3.3"
"as.ordered","closure","function",FALSE,FALSE,"base","3.3.3"
"as.package_version","closure","function",FALSE,FALSE,"base","3.3.3"
"as.pairlist","closure","function",FALSE,FALSE,"base","3.3.3"
"as.qr","closure","function",FALSE,FALSE,"base","3.3.3"
"as.raw","builtin","function",FALSE,FALSE,"base","3.3.3"
"as.single","closure","function",FALSE,FALSE,"base","3.3.3"
"as.single.default","closure","function",TRUE,FALSE,"base","3.3.3"
"as.symbol","closure","function",FALSE,FALSE,"base","3.3.3"
"as.table","closure","function",FALSE,FALSE,"base","3.3.3"
"as.table.default","closure","function",TRUE,FALSE,"base","3.3.3"
"as.vector","closure","function",FALSE,FALSE,"base","3.3.3"
"as.vector.factor","closure","function",TRUE,FALSE,"base","3.3.3"
"asNamespace","closure","function",FALSE,FALSE,"base","3.3.3"
"asS3","closure","function",FALSE,FALSE,"base","3.3.3"
"asS4","closure","function",FALSE,FALSE,"base","3.3.3"
"asin","builtin","function",FALSE,TRUE,"base","3.3.3"
"asinh","builtin","function",FALSE,TRUE,"base","3.3.3"
"assign","closure","function",FALSE,FALSE,"base","3.3.3"
"atan","builtin","function",FALSE,TRUE,"base","3.3.3"
"atan2","closure","function",FALSE,FALSE,"base","3.3.3"
"atanh","builtin","function",FALSE,TRUE,"base","3.3.3"
"attach","closure","function",FALSE,FALSE,"base","3.3.3"
"attachNamespace","closure","function",FALSE,FALSE,"base","3.3.3"
"attr","builtin","function",FALSE,FALSE,"base","3.3.3"
"attr.all.equal","closure","function",FALSE,FALSE,"base","3.3.3"
"attr<-","builtin","function",FALSE,FALSE,"base","3.3.3"
"attributes","builtin","function",FALSE,FALSE,"base","3.3.3"
"attributes<-","builtin","function",FALSE,FALSE,"base","3.3.3"
"autoload","closure","function",FALSE,FALSE,"base","3.3.3"
"autoloader","closure","function",FALSE,FALSE,"base","3.3.3"
"backsolve","closure","function",FALSE,FALSE,"base","3.3.3"
"baseenv","builtin","function",FALSE,FALSE,"base","3.3.3"
"basename","closure","function",FALSE,FALSE,"base","3.3.3"
"besselI","closure","function",FALSE,FALSE,"base","3.3.3"
"besselJ","closure","function",FALSE,FALSE,"base","3.3.3"
"besselK","closure","function",FALSE,FALSE,"base","3.3.3"
"besselY","closure","function",FALSE,FALSE,"base","3.3.3"
"beta","closure","function",FALSE,FALSE,"base","3.3.3"
"bindingIsActive","closure","function",FALSE,FALSE,"base","3.3.3"
"bindingIsLocked","closure","function",FALSE,FALSE,"base","3.3.3"
"bindtextdomain","closure","function",FALSE,FALSE,"base","3.3.3"
"bitwAnd","closure","function",FALSE,FALSE,"base","3.3.3"
"bitwNot","closure","function",FALSE,FALSE,"base","3.3.3"
"bitwOr","closure","function",FALSE,FALSE,"base","3.3.3"
"bitwShiftL","closure","function",FALSE,FALSE,"base","3.3.3"
"bitwShiftR","closure","function",FALSE,FALSE,"base","3.3.3"
"bitwXor","closure","function",FALSE,FALSE,"base","3.3.3"
"body","closure","function",FALSE,FALSE,"base","3.3.3"
"body<-","closure","function",FALSE,TRUE,"base","3.3.3"
"bquote","closure","function",FALSE,FALSE,"base","3.3.3"
"break","special","function",FALSE,FALSE,"base","3.3.3"
"browser","builtin","function",FALSE,FALSE,"base","3.3.3"
"browserCondition","closure","function",FALSE,FALSE,"base","3.3.3"
"browserSetDebug","closure","function",FALSE,FALSE,"base","3.3.3"
"browserText","closure","function",FALSE,FALSE,"base","3.3.3"
"builtins","closure","function",FALSE,FALSE,"base","3.3.3"
"by","closure","function",FALSE,FALSE,"base","3.3.3"
"by.data.frame","closure","function",TRUE,FALSE,"base","3.3.3"
"by.default","closure","function",TRUE,FALSE,"base","3.3.3"
"bzfile","closure","function",FALSE,FALSE,"base","3.3.3"
"c","builtin","function",FALSE,FALSE,"base","3.3.3"
"c.Date","closure","function",TRUE,FALSE,"base","3.3.3"
"c.POSIXct","closure","function",TRUE,FALSE,"base","3.3.3"
"c.POSIXlt","closure","function",TRUE,FALSE,"base","3.3.3"
"c.difftime","closure","function",TRUE,FALSE,"base","3.3.3"
"c.noquote","closure","function",TRUE,FALSE,"base","3.3.3"
"c.numeric_version","closure","function",TRUE,FALSE,"base","3.3.3"
"c.warnings","closure","function",TRUE,FALSE,"base","3.3.3"
"call","special","function",FALSE,FALSE,"base","3.3.3"
"callCC","closure","function",FALSE,FALSE,"base","3.3.3"
"capabilities","closure","function",FALSE,FALSE,"base","3.3.3"
"casefold","closure","function",FALSE,FALSE,"base","3.3.3"
"cat","closure","function",FALSE,FALSE,"base","3.3.3"
"cbind","closure","function",FALSE,FALSE,"base","3.3.3"
"cbind.data.frame","closure","function",TRUE,FALSE,"base","3.3.3"
"ceiling","builtin","function",FALSE,TRUE,"base","3.3.3"
"char.expand","closure","function",FALSE,FALSE,"base","3.3.3"
"charToRaw","closure","function",FALSE,FALSE,"base","3.3.3"
"character","closure","function",FALSE,FALSE,"base","3.3.3"
"charmatch","closure","function",FALSE,FALSE,"base","3.3.3"
"chartr","closure","function",FALSE,FALSE,"base","3.3.3"
"check_tzones","closure","function",FALSE,FALSE,"base","3.3.3"
"chkDots","closure","function",FALSE,FALSE,"base","3.3.3"
"chol","closure","function",FALSE,FALSE,"base","3.3.3"
"chol.default","closure","function",TRUE,FALSE,"base","3.3.3"
"chol2inv","closure","function",FALSE,FALSE,"base","3.3.3"
"choose","closure","function",FALSE,FALSE,"base","3.3.3"
"class","builtin","function",FALSE,FALSE,"base","3.3.3"
"class<-","builtin","function",FALSE,FALSE,"base","3.3.3"
"clearPushBack","closure","function",FALSE,FALSE,"base","3.3.3"
"close","closure","function",FALSE,FALSE,"base","3.3.3"
"close.connection","closure","function",TRUE,FALSE,"base","3.3.3"
"close.srcfile","closure","function",TRUE,FALSE,"base","3.3.3"
"close.srcfilealias","closure","function",TRUE,FALSE,"base","3.3.3"
"closeAllConnections","closure","function",FALSE,FALSE,"base","3.3.3"
"col","closure","function",FALSE,FALSE,"base","3.3.3"
"colMeans","closure","function",FALSE,FALSE,"base","3.3.3"
"colSums","closure","function",FALSE,FALSE,"base","3.3.3"
"colnames","closure","function",FALSE,FALSE,"base","3.3.3"
"colnames<-","closure","function",FALSE,FALSE,"base","3.3.3"
"commandArgs","closure","function",FALSE,FALSE,"base","3.3.3"
"comment","closure","function",FALSE,FALSE,"base","3.3.3"
"comment<-","closure","function",FALSE,FALSE,"base","3.3.3"
"complex","closure","function",FALSE,FALSE,"base","3.3.3"
"computeRestarts","closure","function",FALSE,FALSE,"base","3.3.3"
"conditionCall","closure","function",FALSE,FALSE,"base","3.3.3"
"conditionCall.condition","closure","function",TRUE,FALSE,"base","3.3.3"
"conditionMessage","closure","function",FALSE,FALSE,"base","3.3.3"
"conditionMessage.condition","closure","function",TRUE,FALSE,"base","3.3.3"
"conflicts","closure","function",FALSE,FALSE,"base","3.3.3"
"contributors","closure","function",FALSE,FALSE,"base","3.3.3"
"cos","builtin","function",FALSE,TRUE,"base","3.3.3"
"cosh","builtin","function",FALSE,TRUE,"base","3.3.3"
"cospi","builtin","function",FALSE,TRUE,"base","3.3.3"
"crossprod","closure","function",FALSE,FALSE,"base","3.3.3"
"cummax","builtin","function",FALSE,TRUE,"base","3.3.3"
"cummin","builtin","function",FALSE,TRUE,"base","3.3.3"
"cumprod","builtin","function",FALSE,TRUE,"base","3.3.3"
"cumsum","builtin","function",FALSE,TRUE,"base","3.3.3"
"curlGetHeaders","closure","function",FALSE,FALSE,"base","3.3.3"
"cut","closure","function",FALSE,FALSE,"base","3.3.3"
"cut.Date","closure","function",TRUE,FALSE,"base","3.3.3"
"cut.POSIXt","closure","function",TRUE,FALSE,"base","3.3.3"
"cut.default","closure","function",TRUE,FALSE,"base","3.3.3"
"dQuote","closure","function",FALSE,FALSE,"base","3.3.3"
"data.class","closure","function",FALSE,FALSE,"base","3.3.3"
"data.frame","closure","function",FALSE,FALSE,"base","3.3.3"
"data.matrix","closure","function",FALSE,FALSE,"base","3.3.3"
"date","closure","function",FALSE,FALSE,"base","3.3.3"
"debug","closure","function",FALSE,FALSE,"base","3.3.3"
"debuggingState","closure","function",FALSE,FALSE,"base","3.3.3"
"debugonce","closure","function",FALSE,FALSE,"base","3.3.3"
"default.stringsAsFactors","closure","function",FALSE,FALSE,"base","3.3.3"
"delayedAssign","closure","function",FALSE,FALSE,"base","3.3.3"
"deparse","closure","function",FALSE,FALSE,"base","3.3.3"
"det","closure","function",FALSE,FALSE,"base","3.3.3"
"detach","closure","function",FALSE,FALSE,"base","3.3.3"
